,indoor_temp_mean,total_power_mean
0,19.5659939423345,5053.496226728445
1,19.49331724846322,4691.055042966824
2,16.40621016043937,5225.340824093438
3,18.467335269959744,3515.9333767129856
4,18.39492250937963,4153.359901337661
5,19.940262182524744,4850.0812572254345
6,19.4821111646428,4485.376023632468
7,18.79232712635156,4206.54274634472
8,19.31285740008011,4548.963355533209
9,19.276081469188025,4747.835347034065
10,19.556438625636922,4332.403257803875
11,19.08329759832434,4193.558113918402
12,20.00309726857397,4261.543770216756
13,17.743301252274794,4094.063692642132
14,21.094647834461828,4152.200810442267
15,22.133880368476845,4755.373283325773
16,19.295425240736893,4193.6086564751495
17,18.7288888918233,4148.547883712941
18,20.51628690904015,4124.153737739742
19,20.0652150887113,4495.174497006855
20,18.865823679139943,4721.961456986285
21,21.111818323399838,3956.282670251323
22,18.093431023807884,3576.229363213823
23,19.30141697646631,5115.751238769762
24,18.469904004176673,5576.940916021878
25,17.90694418861692,5672.558880769948
26,22.913289219693176,6038.928319789933
27,21.840720581313377,6225.890548312142
28,18.958104331702483,13655.843368430138
29,16.894195525147115,12630.751245707575
30,19.275831620117845,14401.650245625298
31,18.480979850120356,13475.277917366582
32,18.681080774208525,10000.072212703597
33,19.196999291099438,7724.419115903943
34,18.18005306216809,6225.383959910216
35,18.52999552565889,4165.48583798563
36,20.281051463196356,4018.7533364445712
37,20.04131227673728,2579.1512952178446
38,22.138041693315547,2402.6558748044345
39,23.16118316128858,1891.9699863387254
40,21.381995425428393,1477.373728053567
41,25.982598623597845,1275.1140036205472
42,22.911971573259315,1308.9412105107663
43,22.640268836126864,1201.7581874382734
44,25.51376648562028,3037.255365675445
45,22.37441108995613,3185.589141661437
46,24.44142886365574,2491.195024641916
47,22.19761339751578,3250.3407942519325
48,23.672523155674853,2966.8621491451254
49,21.66465961215605,3004.004429822174
50,23.14563914911694,2997.3787166746474
51,21.430959899037976,4797.740462407363
52,20.866221370344853,3482.09465229482
53,21.634183639084007,2545.4391265346762
54,22.563436114566027,5296.0695866273545
55,23.074081733527112,3050.614674801845
56,22.56443042025065,3508.1929556549017
57,23.19838952209329,4078.235586863211
58,25.022899625330382,3841.844539118289
59,24.497157482824967,2884.334822115231
60,23.436031705153646,3092.092477807904
61,24.900719504159348,3562.422134196235
62,22.21598907252282,3378.8004462381673
63,21.990147328254082,1055.9121322952208
64,23.927716367036513,3925.9937821339604
65,22.53143249406978,4654.410381320392
66,20.88085512492695,4621.222398621251
67,20.837982353947734,4566.816465481272
68,19.61464869484705,5257.158179980826
69,21.451653087524384,5225.527170343814
70,19.81420467804247,4889.408253665539
71,22.264584434679985,5353.387515992734
72,19.53295620619055,7026.159158865572
73,18.269648922315902,5428.36290147289
74,20.5723962152842,5954.438986478614
75,18.968374531798013,6525.928234101898
76,20.41834698200065,6213.715687096784
77,16.977206974385695,5953.147731232088
78,19.851037016449684,5361.216316420642
79,20.42120361564877,6007.055391114941
80,19.161222971235947,5665.635120689395
81,18.798176243916423,6340.174910286807
82,18.943068922236954,5023.1714108936885
83,18.090079963031943,5129.267292335562
84,18.475341474554536,5752.157360011112
85,20.0920400835916,5810.427614764883
86,18.129045488570917,5460.264108687718
87,19.941432859262353,4631.348731825514
88,20.374566519241917,4881.706600305253
89,18.533278958803585,5737.899961751877
90,17.988640959452553,5937.6718475578455
91,18.25191040140369,6312.950144343653
92,19.41165207913996,4822.07045008187
93,18.489907791064958,4496.0263972667635
94,21.030715261147893,5024.023856206978
95,17.694791267072596,4432.265716383348
96,18.663134778641748,4822.129105356764
97,18.49976873086667,3945.3739901821077
98,17.908522153821075,5583.334008250875
99,19.475332933410808,4223.341490100422
100,18.02300828689688,3931.9677147833995
101,19.955920084652384,5026.155358863626
102,19.84644894583893,5372.6320559752885
103,19.25740801916431,4792.832910469891
104,19.413943981364085,4529.422512525286
105,16.366956609195363,4101.130223839121
106,20.684682995318475,4753.42269327576
107,19.400657529855934,4752.163672798023
108,19.166467549712344,4647.687615485445
109,17.88972357916919,6339.82494450663
110,18.1069614516956,4885.85179885798
111,20.041696685812145,4994.380515276383
112,19.363293306768433,4262.184779556628
113,18.69434816515165,4973.146940754878
114,17.65450884004829,5336.423364411234
115,17.913262222242263,4156.0948651359995
116,19.876522372532058,5329.604446693995
117,18.015326016792926,4325.193395119906
118,21.240680865760876,4511.559527418915
119,18.67703737022884,4514.504001178132
120,19.044729876939673,5863.444933232873
121,17.34451608530548,5482.8712019085215
122,19.97695033293075,7237.574118034211
123,18.87123043727605,5712.728965612461
124,20.23912639514049,14370.77735395018
125,20.229022941510426,13873.354434162844
126,17.093876620380847,13941.760026638163
127,21.467714546501675,13968.201414112951
128,19.35206552781041,14366.197117338737
129,19.44894384064308,13378.164072385285
130,20.00713549922792,10946.012306790573
131,21.589715532131613,8746.10730438493
132,20.80838983316475,5697.415581960763
133,22.016532412679673,5178.227023742531
134,22.113251700728725,3603.2189170658226
135,20.46409636757626,3419.239107593405
136,23.10282723302107,3284.575263454671
137,21.41718722013716,2687.240091965988
138,20.48981077332598,2784.3860198558186
139,21.52391385214243,2612.9092353596143
140,20.624482777171735,2409.3092134168883
141,20.871411960916287,2374.6272315502274
142,19.579764135812578,2388.1855204264816
143,24.414684726009373,2397.0316798236336
144,21.87926406177607,2226.3775839979007
145,22.991812547621723,2335.2081637115016
146,21.366384284870136,2133.3231236054257
147,23.681495689731342,648.519868919957
148,23.012211350324712,991.6006268027579
149,21.4314985977347,890.8632774748445
150,20.422890309073882,889.4201576435058
151,22.93315602037972,803.3913618422464
152,22.238630177724776,923.934701320359
153,23.553633791097898,956.9132956847225
154,22.481428045606073,863.4865539304762
155,24.126102181732602,959.979127787132
156,22.37872693282509,858.712749038056
157,26.440946228600005,922.0749465544131
158,24.307142629760477,927.4295323602413
159,25.285447130767885,800.9447241510983
160,22.209595123743753,3165.2694509314597
161,23.54793928291009,3847.1134137682043
162,22.603137321379492,4174.256015604473
163,21.1009328598028,5069.370443956177
164,20.86159777470086,5024.497702790972
165,22.598510858456933,4633.880407084523
166,20.82607757259739,4649.0493891373035
